,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,Setosa = 0,,Learning Rate,,0.1,,,,,,,,,ACCURACY after iterasi 5,,,,
,325,1,4.8,3.4,1.9,0.2,0,,0.2176883045,-0.5317004104,-0.5212755072,0.8927070664,0.4435376609,-2.321959431,0.0893205462,0,0.0893205462,0.007978159973,,0.01453109273,0.06974924512,0.04940571529,0.02760907619,0.002906218547
,326,1,5,3,1.6,0.2,0,,0.2162351952,-0.5386753349,-0.5262160787,0.8899461588,0.443247039,-2.543226454,0.07288285824,0,0.07288285824,0.005311911025,,0.009849527533,0.04924763767,0.0295485826,0.01575924405,0.001969905507
,327,1,5,3.4,1.6,0.2,0,,0.2152502425,-0.5436000987,-0.529170937,0.8883702344,0.4430500485,-2.791929052,0.05776187617,0,0.05776187617,0.003336434338,,0.006287431263,0.03143715631,0.02137726629,0.01005989002,0.001257486253
,328,1,5.2,3.5,1.5,0.2,0,,0.2146214993,-0.5467438143,-0.5313086636,0.8873642454,0.4429242999,-3.06839543,0.04442990127,0,0.04442990127,0.001974016127,,0.003772621571,0.01961763217,0.0132041755,0.005658932356,0.0007545243142
,329,1,5.2,3.4,1.4,0.2,0,,0.2142442372,-0.5487055775,-0.5326290812,0.8867983522,0.4428488474,-3.119876179,0.04229478703,0,0.04229478703,0.00178884901,,0.003426380044,0.01781717623,0.01164969215,0.004796932062,0.0006852760088
,330,1,4.7,3.2,1.6,0.2,0,,0.2139015992,-0.5504872951,-0.5337940504,0.886318659,0.4427803198,-2.574863731,0.07077377305,0,0.07077377305,0.005008926952,,0.009308852585,0.04375160715,0.02978832827,0.01489416414,0.001861770517
,331,1,4.8,3.1,1.6,0.2,0,,0.2129707139,-0.5548624558,-0.5367728832,0.8848292425,0.4425941428,-2.610119395,0.06848998601,0,0.06848998601,0.004690878183,,0.008739200005,0.04194816002,0.02709152001,0.01398272001,0.001747840001
,332,1,5.4,3.4,1.5,0.2,0,,0.2120967939,-0.5590572718,-0.5394820352,0.8834309705,0.4424193588,-3.227421066,0.03814675961,0,0.03814675961,0.001455175269,,0.002799330096,0.01511638252,0.009517722325,0.004198995143,0.0005598660191
,333,1,5.2,4.1,1.5,0.2,0,,0.2118168609,-0.5605689101,-0.5404338074,0.883011071,0.4423633722,-3.505930801,0.02914395178,0,0.02914395178,0.0008493699253,,0.001649231858,0.008576005663,0.006761850619,0.002473847787,0.0003298463716
,334,1,5.5,4.2,1.4,0.2,0,,0.2116519377,-0.5614265107,-0.5411099925,0.8827636863,0.4423303875,-3.824520601,0.02136257628,0,0.02136257628,0.0004563596652,,0.0008932212941,0.004912717117,0.003751529435,0.001250509812,0.0001786442588
,335,1,4.9,3.1,1.5,0.2,0,,0.2115626156,-0.5619177824,-0.5414851454,0.8826386353,0.4423125231,-2.808018011,0.05689243241,0,0.05689243241,0.003236748866,,0.0061052047,0.02991550303,0.01892613457,0.009157807049,0.00122104094
,336,1,5,3.2,1.2,0.2,0,,0.2109520951,-0.5649093327,-0.5433777589,0.8817228546,0.442190419,-3.205897887,0.03894437711,0,0.03894437711,0.001516664508,,0.002915197907,0.01457598954,0.009328633303,0.003498237489,0.0005830395814
,337,1,5.5,3.5,1.3,0.2,0,,0.2106605753,-0.5663669316,-0.5443106222,0.8813730308,0.4421321151,-3.575233363,0.02724576516,0,0.02724576516,0.000742331719,,0.001444212647,0.007943169556,0.005054744263,0.001877476441,0.0002888425293
,338,1,4.9,3.1,1.5,0.2,0,,0.2105161541,-0.5671612486,-0.5448160967,0.8811852832,0.4421032308,-2.847305293,0.05482077733,0,0.05482077733,0.003005317627,,0.005681127557,0.02783752503,0.01761149543,0.008521691335,0.001136225511
,339,1,4.4,3,1.3,0.2,0,,0.2099480413,-0.5699450011,-0.5465772462,0.880333114,0.4419896083,-2.704710732,0.06269595812,0,0.06269595812,0.003930783165,,0.007368677896,0.03242218274,0.02210603369,0.009579281265,0.001473735579
,340,1,5.1,3.4,1.5,0.2,0,,0.2092111735,-0.5731872194,-0.5487878496,0.8793751859,0.4418422347,-3.172491108,0.04021415598,0,0.04021415598,0.001617178341,,0.003104289758,0.01583187777,0.01055458518,0.004656434637,0.0006208579517
,341,1,5,3.5,1.3,0.2,0,,0.2089007445,-0.5747704071,-0.5498433081,0.8789095424,0.4417801489,-3.358464435,0.0336190763,0,0.0336190763,0.001130242291,,0.002184489179,0.0109224459,0.007645712127,0.002839835933,0.0004368978358
,342,1,4.5,2.3,1.3,0.2,0,,0.2086822956,-0.5758626517,-0.5506078793,0.8786255589,0.4417364591,-2.418537241,0.08177001761,0,0.08177001761,0.00668633578,,0.01227918797,0.05525634587,0.02824213233,0.01596294436,0.002455837594
,343,1,4.4,3.2,1.3,0.2,0,,0.2074543768,-0.5813882863,-0.5534320925,0.8770292644,0.4414908754,-2.89320056,0.052490709,0,0.052490709,0.002755274531,,0.005221296435,0.02297370431,0.01670814859,0.006787685365,0.001044259287
,344,1,5,3.5,1.6,0.2,0,,0.2069322472,-0.5836856567,-0.5551029074,0.8763504959,0.4413864494,-3.163918129,0.04054635446,0,0.04054635446,0.00164400686,,0.00315469675,0.01577348375,0.01104143862,0.005047514799,0.0006309393499
,345,1,5.1,3.8,1.9,0.2,0,,0.2066167775,-0.5852630051,-0.5562070513,0.8758457444,0.4413233555,-3.139439758,0.04150940358,0,0.04150940358,0.001723030585,,0.003303017227,0.01684538786,0.01255146546,0.006275732731,0.0006606034453
,346,1,4.8,3,1.4,0.2,0,,0.2062864758,-0.5869475439,-0.5574621978,0.8752181711,0.4412572952,-2.96989143,0.04880476289,0,0.04880476289,0.002381904881,,0.004531313156,0.02175030315,0.01359393947,0.006343838418,0.0009062626312
,347,1,5.1,3.8,1.6,0.2,0,,0.2058333445,-0.5891225742,-0.5588215918,0.8745837873,0.4411666689,-3.434646439,0.03123004886,0,0.03123004886,0.0009753159519,,0.001889713574,0.009637539229,0.007180911582,0.003023541719,0.0003779427148
,348,1,4.6,3.2,1.4,0.2,0,,0.2056443731,-0.5900863281,-0.5595396829,0.8742814331,0.4411288746,-2.98705994,0.04801389731,0,0.04801389731,0.002305334335,,0.004389292498,0.02019074549,0.01404573599,0.006145009497,0.0008778584995
,349,1,5.3,3.7,1.5,0.2,0,,0.2052054439,-0.5921054027,-0.5609442565,0.8736669322,0.4410410888,-3.609738324,0.0263460313,0,0.0263460313,0.0006941133651,,0.001351652465,0.007163758066,0.005001114122,0.002027478698,0.0002703304931
,350,1,5,3.3,1.4,0.2,0,,0.2050702786,-0.5928217785,-0.5614443679,0.8734641843,0.4410140557,-3.300752359,0.03554538796,0,0.03554538796,0.001263474605,,0.00243712782,0.0121856391,0.008042521806,0.003411978948,0.000487425564
,351,1,7,3.2,4.7,0.2,1,,0.2048265658,-0.5940403424,-0.5622486201,0.8731229864,0.4409653132,-1.560780317,0.1735347052,0,-0.8264652948,0.6830448836,,-0.237063985,-1.659447895,-0.7586047519,-1.114200729,-0.04741279699
,352,1,6.4,3.2,4.5,0.2,1,,0.2285329643,-0.4280955529,-0.4863881449,0.9845430593,0.4457065929,0.4518644475,0.6110824315,1,-0.3889175685,0.1512568751,,-0.184860838,-1.183109363,-0.5915546817,-0.8318737711,-0.03697216761
,353,1,6.9,3.1,4.9,0.2,1,,0.2470190481,-0.3097846166,-0.4272326767,1.067730436,0.4494038096,2.106843796,0.8915665822,1,-0.1084334178,0.0117578061,,-0.02096573399,-0.1446635645,-0.06499377537,-0.1027320966,-0.004193146798
,354,1,5.5,2.3,4,0.2,1,,0.2491156215,-0.2953182601,-0.4207332992,1.078003646,0.4498231243,2.059157812,0.8868696992,1,-0.1131303008,0.01279846496,,-0.02270114155,-0.1248562785,-0.05221262556,-0.09080456618,-0.004540228309
,355,1,6.5,2.8,4.6,0.2,1,,0.2513857357,-0.2828326323,-0.4155120366,1.087084103,0.4502771471,2.340182225,0.9121506883,1,-0.0878493117,0.007717501566,,-0.01407904873,-0.09151381675,-0.03942133645,-0.06476362416,-0.002815809746
,356,1,5.7,2.8,4.5,0.2,1,,0.2527936406,-0.2736812506,-0.411569903,1.093560465,0.4505587281,2.551548622,0.9276774836,1,-0.07232251639,0.005230546378,,-0.009704520203,-0.05531576516,-0.02717265657,-0.04367034091,-0.001940904041
,357,1,6.3,3.3,4.7,0.2,1,,0.2537640926,-0.2681496741,-0.4088526373,1.097927499,0.4507528185,2.465617253,0.9216960353,1,-0.07830396473,0.006131510892,,-0.01130277856,-0.07120750492,-0.03729916925,-0.05312305923,-0.002260555712
,358,1,4.9,2.4,3.3,0.2,1,,0.2548943704,-0.2610289236,-0.4051227204,1.103239805,0.4509788741,1.734445248,0.8499801334,1,-0.1500198666,0.02250596037,,-0.03825923839,-0.1874702681,-0.09182217214,-0.1262554867,-0.007651847679
,359,1,6.6,2.9,4.6,0.2,1,,0.2587202943,-0.2422818968,-0.3959405032,1.115865354,0.4517440589,2.734761756,0.9390469599,1,-0.06095304008,0.003715273095,,-0.006977631811,-0.04605236995,-0.02023513225,-0.03209710633,-0.001395526362
,360,1,5.2,2.7,3.9,0.2,1,,0.2594180575,-0.2376766598,-0.39391699,1.119075064,0.4518836115,2.414693027,0.9179408802,1,-0.0820591198,0.006733699142,,-0.01236227544,-0.06428383226,-0.03337814368,-0.0482128742,-0.002472455087
,361,1,5,2,3.5,0.2,1,,0.260654285,-0.2312482766,-0.3905791756,1.123896352,0.452130857,2.347317954,0.912720808,1,-0.08727919198,0.007617657353,,-0.01390558875,-0.06952794374,-0.0278111775,-0.04866956062,-0.00278111775
,362,1,5.9,3,4.2,0.2,1,,0.2620448439,-0.2242954822,-0.3877980579,1.128763308,0.4524089688,2.606595012,0.9312848193,1,-0.06871518075,0.004721776065,,-0.008794636738,-0.05188835676,-0.02638391022,-0.0369374743,-0.001758927348
,363,1,6,2.2,4,0.2,1,,0.2629243076,-0.2191066465,-0.3851596668,1.132457055,0.4525848615,2.721278355,0.9382706161,1,-0.06172938389,0.003810516835,,-0.007150591957,-0.04290355174,-0.01573130231,-0.02860236783,-0.001430118391
,364,1,6.1,2.9,4.7,0.2,1,,0.2636393668,-0.2148162913,-0.3835865366,1.135317292,0.4527278734,3.267395881,0.9632932026,1,-0.03670679737,0.001347388973,,-0.002595861278,-0.01583475379,-0.007527997706,-0.01220054801,-0.0005191722556
,365,1,5.6,2.9,3.6,0.2,1,,0.2638989529,-0.213232816,-0.3828337368,1.136537347,0.4527797906,2.141667754,0.8948875891,1,-0.1051124109,0.01104861893,,-0.01977454392,-0.1107374459,-0.05734617736,-0.0711883581,-0.003954908784
,366,1,6.7,3.1,4.4,0.2,1,,0.2658764073,-0.2021590714,-0.3770991191,1.143656183,0.4531752815,2.86512562,0.9460952994,1,-0.05390470056,0.002905716743,,-0.005498169904,-0.03683773835,-0.0170443267,-0.02419194758,-0.001099633981
,367,1,5.6,3,4.5,0.2,1,,0.2664262243,-0.1984752975,-0.3753946864,1.146075378,0.4532852449,3.276776747,0.9636234667,1,-0.0363765333,0.001323252175,,-0.002550233696,-0.0142813087,-0.007650701087,-0.01147605163,-0.0005100467391
,368,1,5.8,2.7,4.1,0.2,1,,0.2666812476,-0.1970471667,-0.3746296163,1.147222983,0.4533362495,2.906589196,0.9481712048,1,-0.05182879516,0.002686224008,,-0.005094000508,-0.02954520295,-0.01375380137,-0.02088540208,-0.001018800102
,369,1,6.2,2.2,4.5,0.2,1,,0.2671906477,-0.1940926464,-0.3732542362,1.149311523,0.4534381295,3.505246399,0.9708366771,1,-0.02916332288,0.0008504994014,,-0.001651392025,-0.01023863056,-0.003633062456,-0.007431264114,-0.0003302784051
,370,1,5.6,2.5,3.9,0.2,1,,0.2673557869,-0.1930687833,-0.3728909299,1.150054649,0.4534711574,2.829850639,0.9442677423,1,-0.05573225769,0.003106084548,,-0.005865950887,-0.03284932496,-0.01466487722,-0.02287720846,-0.001173190177
,371,1,5.9,3.2,4.8,0.2,1,,0.267942382,-0.1897838508,-0.3714244422,1.15234237,0.4535884764,3.581620519,0.9729230062,1,-0.02707699379,0.0007331635928,,-0.001426623453,-0.008417078375,-0.004565195051,-0.006847792577,-0.0002853246907
,372,1,6.1,2.8,4,0.2,1,,0.2680850443,-0.188942143,-0.3709679227,1.153027149,0.4536170089,2.779659788,0.9415667292,1,-0.0584332708,0.003414447136,,-0.006429859644,-0.03922214383,-0.018003607,-0.02571943858,-0.001285971929
,373,1,6.3,2.5,4.9,0.2,1,,0.2687280303,-0.1850199286,-0.369167562,1.155599093,0.4537456061,3.933368253,0.9807983045,1,-0.01920169552,0.0003687051107,,-0.0007232506948,-0.004556479377,-0.001808126737,-0.003543928404,-0.000144650139
,374,1,6.1,2.8,4.7,0.2,1,,0.2688003554,-0.1845642807,-0.3689867493,1.155953486,0.4537600711,3.633528744,0.9742574103,1,-0.02574258968,0.0006626809235,,-0.001291243601,-0.007876585965,-0.003615482082,-0.006068844924,-0.0002582487202
,375,1,6.4,2.9,4.3,0.2,1,,0.2689294797,-0.1837766221,-0.3686252011,1.156560371,0.4537858959,3.087712788,0.9563830547,1,-0.04361694535,0.001902437922,,-0.003638918781,-0.0232890802,-0.01055286447,-0.01564735076,-0.0007277837563
,376,1,6.6,3,4.4,0.2,1,,0.2692933716,-0.181447714,-0.3675699147,1.158125106,0.4538586743,3.155550915,0.959126887,1,-0.04087311301,0.001670611367,,-0.00320465656,-0.0211507333,-0.00961396968,-0.01410048886,-0.000640931312
,377,1,6.8,2.8,4.8,0.2,1,,0.2696138372,-0.1793326407,-0.3666085177,1.159535155,0.4539227674,3.680201326,0.9754024024,1,-0.02459759761,0.0006050418083,,-0.001180318467,-0.008026165574,-0.003304891707,-0.00566552864,-0.0002360636933
,378,1,6.7,3,5,0.2,1,,0.2697318691,-0.1785300242,-0.3662780286,1.160101707,0.4539463738,3.866044433,0.9794884928,1,-0.02051150721,0.0004207219279,,-0.0008241845741,-0.005522036646,-0.002472553722,-0.00412092287,-0.0001648369148
,379,1,6,2.9,4.5,0.2,1,,0.2698142876,-0.1779778205,-0.3660307732,1.1605138,0.4539628575,3.453562793,0.9693372133,1,-0.03066278671,0.000940206489,,-0.001822754276,-0.01093652566,-0.0052859874,-0.008202394241,-0.0003645508552
,380,1,5.7,2.6,3.5,0.2,1,,0.269996563,-0.1768841679,-0.3655021744,1.161334039,0.4539993126,2.466920152,0.921790017,1,-0.07820998295,0.006116801434,,-0.011276813,-0.06427783407,-0.02931971379,-0.03946884548,-0.002255362599
,381,1,5.5,2.4,3.8,0.2,1,,0.2711242443,-0.1704563845,-0.3625702031,1.165280924,0.4542248489,2.982358122,0.951770732,1,-0.04822926798,0.00232606229,,-0.004427756017,-0.02435265809,-0.01062661444,-0.01682547286,-0.0008855512033
,382,1,5.5,2.4,3.7,0.2,1,,0.2715670199,-0.1680211187,-0.3615075416,1.166963471,0.454313404,2.88846029,0.9472730309,1,-0.05272696911,0.002780133272,,-0.005267090542,-0.02896899798,-0.0126410173,-0.019488235,-0.001053418108
,383,1,5.8,2.7,3.9,0.2,1,,0.2720937289,-0.1651242189,-0.3602434399,1.168912294,0.4544187458,2.991357669,0.9521821645,1,-0.04781783546,0.002286545388,,-0.004354415474,-0.02525560975,-0.01175692178,-0.01698222035,-0.0008708830948
,384,1,6,2.7,5.1,0.2,1,,0.2725291705,-0.1625986579,-0.3590677477,1.170610517,0.4545058341,4.388469105,0.9877326294,1,-0.01226737057,0.0001504883807,,-0.0002972845678,-0.001783707407,-0.0008026683332,-0.001516151296,-0.00005945691357
,385,1,5.4,3,4.5,0.2,1,,0.2725588989,-0.1624202872,-0.3589874809,1.170762132,0.4545117798,3.677858854,0.9753461379,1,-0.02465386214,0.0006078129186,,-0.001185655965,-0.006402542213,-0.003556967896,-0.005335451844,-0.0002371311931
,386,1,6,3.4,4.5,0.2,1,,0.2726774645,-0.161780033,-0.3586317841,1.171295677,0.4545354929,3.444386845,0.9690633027,1,-0.03093669725,0.000957079237,,-0.001854940733,-0.0111296444,-0.006306798491,-0.008347233297,-0.0003709881465
,387,1,6.7,3.1,4.7,0.2,1,,0.2728629586,-0.1606670685,-0.3580011042,1.1721304,0.4545725917,3.686517575,0.9755534912,1,-0.02444650884,0.0005976317943,,-0.001166043567,-0.007812491897,-0.003614735057,-0.005480404764,-0.0002332087133
,388,1,6.3,2.3,4.4,0.2,1,,0.272979563,-0.1598858194,-0.3576396307,1.172678441,0.4545959126,3.693832072,0.9757273282,1,-0.02427267177,0.0005891625948,,-0.001149724089,-0.007243261761,-0.002644365405,-0.005058785992,-0.0002299448178
,389,1,5.6,3,4.1,0.2,1,,0.2730945354,-0.1591614932,-0.3573751942,1.173184319,0.4546189071,3.210644081,0.9612328739,1,-0.03876712613,0.001502890069,,-0.002889254679,-0.0161798262,-0.008667764038,-0.01184594419,-0.0005778509359
,390,1,5.5,2.5,4,0.2,1,,0.2733834608,-0.1575435106,-0.3565084178,1.174368914,0.4546766922,3.304034101,0.9645669451,1,-0.03543305487,0.001255501377,,-0.002422030256,-0.01332116641,-0.00605507564,-0.009688121024,-0.0004844060512
,391,1,5.5,2.6,4.4,0.2,1,,0.2736256639,-0.1562113939,-0.3559029102,1.175337726,0.4547251328,3.751546451,0.9770573214,1,-0.0229426786,0.0005263665015,,-0.001028580488,-0.005657192685,-0.002674309269,-0.004525754148,-0.0002057160976
,392,1,6.1,3,4.6,0.2,1,,0.2737285219,-0.1556456746,-0.3556354793,1.175790301,0.4547457044,3.756967995,0.9771785386,1,-0.02282146139,0.0005208190998,,-0.001017866494,-0.006208985611,-0.003053599481,-0.004682185871,-0.0002035732987
,393,1,5.8,2.6,4,0.2,1,,0.2738303086,-0.1550247761,-0.3553301193,1.17625852,0.4547660617,3.246815588,0.9625585166,1,-0.03744148343,0.001401864682,,-0.002698753577,-0.01565277075,-0.0070167593,-0.01079501431,-0.0005397507154
,394,1,5,2.3,3.3,0.2,1,,0.2741001839,-0.153459499,-0.3546284434,1.177338021,0.4548200368,2.667336746,0.9350715251,1,-0.06492847488,0.00421570685,,-0.007883974868,-0.03941987434,-0.0181331422,-0.02601711706,-0.001576794974
,395,1,5.6,2.7,4.2,0.2,1,,0.2748885814,-0.1495175116,-0.3528151292,1.179939733,0.4549777163,3.531732089,0.9715772828,1,-0.02842271719,0.0008078508525,,-0.001569779072,-0.008790762805,-0.004238403495,-0.006593072104,-0.0003139558145
,396,1,5.7,3,4.2,0.2,1,,0.2750455593,-0.1486384353,-0.3523912888,1.18059904,0.4550091119,3.420150402,0.9683283846,1,-0.03167161544,0.001003091224,,-0.00194264341,-0.01107306743,-0.005827930229,-0.00815910232,-0.0003885286819
,397,1,5.7,2.9,4.2,0.2,1,,0.2752398237,-0.1475311286,-0.3518084958,1.18141495,0.4550479647,3.467020137,0.9697346839,1,-0.03026531614,0.0009159893609,,-0.001776533307,-0.01012623985,-0.005151946589,-0.007461439888,-0.0003553066613
,398,1,6.2,2.9,4.3,0.2,1,,0.275417477,-0.1465185046,-0.3512933012,1.182161094,0.4550834954,3.52256158,0.9713229423,1,-0.02867705772,0.0008223736393,,-0.001597580766,-0.009905000748,-0.004632984221,-0.006869597293,-0.0003195161532
,399,1,5.1,2.5,3,0.2,1,,0.2755772351,-0.1455280045,-0.3508300027,1.182848054,0.455115447,2.295876657,0.9085349693,1,-0.09146503073,0.008365851847,,-0.0152013379,-0.0775268233,-0.03800334475,-0.04560401371,-0.00304026758
,400,1,5.7,2.8,4.1,0.2,1,,0.2770973689,-0.1377753222,-0.3470296683,1.187408455,0.4554194738,3.479553523,0.9701003726,1,-0.02989962743,0.0008939877203,,-0.001734515641,-0.009886739154,-0.004856643795,-0.007111514128,-0.0003469031282
Iterasi 5,401,1,5.1,3.5,1.4,0.2,0,,0.2772708204,-0.1367866482,-0.3465440039,1.188119607,0.4554541641,0.1212131831,0.5302662473,1,0.5302662473,0.281182293,,0.2641616274,1.3472243,0.9245656958,0.3698262783,0.05283232548
,402,1,4.9,3,1.4,0.2,0,,0.2508546577,-0.2715090782,-0.4390005735,1.151136979,0.4501709315,-0.6949155891,0.3329404696,0,0.3329404696,0.1108493563,,0.1478862391,0.7246425715,0.4436587173,0.2070407347,0.02957724782
,403,1,4.7,3.2,1.3,0.2,0,,0.2360660338,-0.3439733354,-0.4833664452,1.130432906,0.4472132068,-1.368375849,0.2028823793,0,0.2028823793,0.04116125982,,0.06562073099,0.3084174357,0.2099863392,0.08530695029,0.0131241462
,404,1,4.6,3.1,1.5,0.2,0,,0.2295039607,-0.3748150789,-0.5043650791,1.12190221,0.4459007921,-1.286143673,0.2165062493,0,0.2165062493,0.04687495599,,0.07345247016,0.3378813627,0.2277026575,0.1101787052,0.01469049403
,405,1,5,3.6,1.4,0.2,0,,0.2221587137,-0.4086032152,-0.5271353449,1.11088434,0.4444317427,-2.074420179,0.1116080174,0,0.1116080174,0.01245634955,,0.02213224215,0.1106612107,0.07967607174,0.03098513901,0.00442644843
,406,1,5.4,3.9,1.7,0.2,0,,0.2199454894,-0.4196693363,-0.535102952,1.107785826,0.4439890979,-2.161136715,0.1032951154,0,0.1032951154,0.01066988087,,0.01913546859,0.1033315304,0.0746283275,0.0325302966,0.003827093718
,407,1,4.6,3.4,1.4,0.2,0,,0.2180319426,-0.4300024893,-0.5425657848,1.104532796,0.4436063885,-1.969635984,0.1224279911,0,0.1224279911,0.01498861301,,0.02630717446,0.1210130025,0.08944439315,0.03683004424,0.005261434891
,408,1,5,3.4,1.5,0.2,0,,0.2154012251,-0.4421037896,-0.5515102241,1.100849792,0.443080245,-2.130361748,0.1061806546,0,0.1061806546,0.01127433142,,0.02015443106,0.1007721553,0.0685250656,0.03023164659,0.004030886212
,409,1,4.4,2.9,1.4,0.2,0,,0.213385782,-0.4521810051,-0.5583627307,1.097826627,0.4426771564,-1.76996985,0.1455460785,0,0.1455460785,0.02118366095,,0.03620092435,0.1592840671,0.1049826806,0.05068129409,0.00724018487
,410,1,4.9,3.1,1.5,0.2,0,,0.2097656896,-0.4681094118,-0.5688609987,1.092758498,0.4419531379,-2.11991115,0.1071765722,0,0.1071765722,0.01148681764,,0.02051139979,0.100505859,0.06358533936,0.03076709969,0.004102279959
,411,1,5.4,3.7,1.5,0.2,0,,0.2077145496,-0.4781599977,-0.5752195327,1.089681788,0.4415429099,-2.779830445,0.05842388216,0,0.05842388216,0.003413350006,,0.006427857696,0.03471043156,0.02378307347,0.009641786544,0.001285571539
,412,1,4.8,3.4,1.6,0.2,0,,0.2070717638,-0.4816310409,-0.57759784,1.088717609,0.4414143528,-2.238358843,0.09635834824,0,0.09635834824,0.009284931275,,0.01678050127,0.08054640608,0.05705370431,0.02684880203,0.003356100253
,413,1,4.8,3,1.4,0.2,0,,0.2053937137,-0.4896856815,-0.5833032104,1.086032729,0.4410787427,-2.286345619,0.09226014208,0,0.09226014208,0.008511933816,,0.01545324319,0.07417556729,0.04635972956,0.02163454046,0.003090648637
,414,1,4.3,3,1.1,0.2,0,,0.2038483894,-0.4971032382,-0.5879391834,1.083869275,0.4407696779,-2.417102947,0.08187777433,0,0.08187777433,0.006703969929,,0.01231012758,0.05293354861,0.03693038275,0.01354114034,0.002462025517
,415,1,5.8,4,1.2,0.2,0,,0.2026173766,-0.5023965931,-0.5916322217,1.082515161,0.4405234753,-3.690688862,0.02434722543,0,0.02434722543,0.0005927873864,,0.001156709316,0.006708914036,0.004626837266,0.00138805118,0.0002313418633
,416,1,5.7,4.4,1.5,0.2,0,,0.2025017057,-0.5030674845,-0.5920949054,1.082376356,0.4405003411,-3.558535937,0.02769181493,0,0.02769181493,0.0007668366141,,0.001491203033,0.008499857288,0.006561293345,0.00223680455,0.0002982406066
,417,1,5.4,3.9,1.3,0.2,0,,0.2023525854,-0.5039174702,-0.5927510347,1.082152675,0.4404705171,-3.335638208,0.03436862069,0,0.03436862069,0.001181202088,,0.002281211603,0.01231854266,0.008896725253,0.002965575084,0.0004562423207
,418,1,5.1,3.5,1.4,0.2,0,,0.2021244643,-0.5051493245,-0.5936407073,1.081856118,0.4404248929,-2.849196022,0.05472289073,0,0.05472289073,0.00299459477,,0.005661443775,0.02887336325,0.01981505321,0.007926021285,0.001132288755
,419,1,5.7,3.8,1.7,0.2,0,,0.2015583199,-0.5080366608,-0.5956222126,1.081063516,0.440311664,-3.031744745,0.04601218067,0,0.04601218067,0.00211712077,,0.004039414853,0.02302466466,0.01534977644,0.006867005251,0.0008078829707
,420,1,5.1,3.8,1.5,0.2,0,,0.2011543784,-0.5103391273,-0.5971571902,1.080376815,0.4402308757,-2.962161095,0.04916488137,0,0.04916488137,0.00241718556,,0.004596689837,0.02344311817,0.01746742138,0.006895034756,0.0009193379675
,421,1,5.4,3.4,1.7,0.2,0,,0.2006947094,-0.5126834391,-0.5989039324,1.079687312,0.4401389419,-2.680573013,0.06412947735,0,0.06412947735,0.004112589865,,0.007697703253,0.04156759757,0.02617219106,0.01308609553,0.001539540651
,422,1,5.1,3.7,1.5,0.2,0,,0.1999249391,-0.5168401988,-0.6015211515,1.078378702,0.4399849878,-2.956023284,0.04945260516,0,0.04945260516,0.002445560157,,0.004649241672,0.02371113253,0.01720219419,0.006973862508,0.0009298483344
,423,1,4.6,3.6,1,0.2,0,,0.1994600149,-0.5192113121,-0.6032413709,1.077681316,0.439892003,-3.194921239,0.0393572935,0,0.0393572935,0.001548996552,,0.00297606448,0.01368989661,0.01071383213,0.00297606448,0.0005952128959
,424,1,5.1,3.3,1.7,0.2,0,,0.1991624085,-0.5205803017,-0.6043127541,1.07738371,0.4398324817,-2.530510416,0.0737467734,0,0.0737467734,0.005438586587,,0.01007501675,0.05138258542,0.03324755527,0.01712752847,0.00201500335
,425,1,4.8,3.4,1.9,0.2,0,,0.1981549068,-0.5257185603,-0.6076375096,1.075670957,0.4396309814,-2.259560701,0.0945279629,0,0.0945279629,0.00893553577,,0.01618175555,0.07767242665,0.05501796888,0.03074533555,0.00323635111
,426,1,5,3,1.6,0.2,0,,0.1965367312,-0.5334858029,-0.6131393065,1.072596423,0.4393073462,-2.506294457,0.07541809159,0,0.07541809159,0.005687888538,,0.01051783768,0.0525891884,0.03155351304,0.01682854029,0.002103567536
,427,1,5,3.4,1.6,0.2,0,,0.1954849475,-0.5387447218,-0.6162946578,1.070913569,0.4390969895,-2.79235939,0.0577384593,0,0.0577384593,0.003333729683,,0.006282490534,0.03141245267,0.02136046782,0.01005198486,0.001256498107
,428,1,5.2,3.5,1.5,0.2,0,,0.1948566984,-0.5418859671,-0.6184307046,1.069908371,0.4389713397,-3.094800972,0.04332221987,0,0.04332221987,0.001876814735,,0.003591013908,0.01867327232,0.01256854868,0.005386520862,0.0007182027816
,429,1,5.2,3.4,1.4,0.2,0,,0.194497597,-0.5437532943,-0.6196875595,1.069369719,0.4388995194,-3.155059726,0.04089237319,0,0.04089237319,0.001672186185,,0.003207613048,0.01667958785,0.01090588436,0.004490658267,0.0006415226095
,430,1,4.7,3.2,1.6,0.2,0,,0.1941768357,-0.5454212531,-0.6207781479,1.068920653,0.4388353671,-2.557753009,0.07190735481,0,0.07190735481,0.005170667676,,0.009597717282,0.04510927123,0.0307126953,0.01535634765,0.001919543456
,431,1,4.8,3.1,1.6,0.2,0,,0.193217064,-0.5499321802,-0.6238494174,1.067385018,0.4386434128,-2.584845884,0.07012010444,0,0.07012010444,0.004916829047,,0.009144120962,0.04389178062,0.02834677498,0.01463059354,0.001828824192
,432,1,5.4,3.4,1.5,0.2,0,,0.1923026519,-0.5543213583,-0.6266840949,1.065921959,0.4384605304,-3.245183561,0.03750034548,0,0.03750034548,0.001406275911,,0.002707080157,0.01461823285,0.009204072535,0.004060620236,0.0005414160315
